X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
83.788057,28.37909,0,0,3006,2060.12,2017/07/08 13:11:29+00,,,,,,,,,,,,,,,,,,,,,
83.787922,28.379023,0,0,3007,2060.13,2017/07/08 13:11:44+00,,,,,,,,,,,,,,,,,,,,,
83.787852,28.37901,0,0,3008,2063.19,2017/07/08 13:11:59+00,,,,,,,,,,,,,,,,,,,,,
83.787666,28.378959,0,0,3009,2061.16,2017/07/08 13:12:14+00,,,,,,,,,,,,,,,,,,,,,
83.787538,28.378903,0,0,3010,2059.17,2017/07/08 13:12:29+00,,,,,,,,,,,,,,,,,,,,,
83.78742,28.378864,0,0,3011,2059.18,2017/07/08 13:12:44+00,,,,,,,,,,,,,,,,,,,,,
83.787349,28.37884,0,0,3012,2059.19,2017/07/08 13:12:59+00,,,,,,,,,,,,,,,,,,,,,
83.787238,28.378852,0,0,3013,2059.19,2017/07/08 13:13:14+00,,,,,,,,,,,,,,,,,,,,,
83.787166,28.378852,0,0,3014,2059.20,2017/07/08 13:13:29+00,,,,,,,,,,,,,,,,,,,,,
83.787085,28.378939,0,0,3015,2059.20,2017/07/08 13:13:44+00,,,,,,,,,,,,,,,,,,,,,
83.78705,28.37903,0,0,3016,2059.20,2017/07/08 13:13:59+00,,,,,,,,,,,,,,,,,,,,,
83.786987,28.37907,0,0,3017,2071,2017/07/08 13:14:14+00,,,,,,,,,,,,,,,,,,,,,
83.786936,28.37912,0,0,3018,2071,2017/07/08 13:14:29+00,,,,,,,,,,,,,,,,,,,,,
83.786876,28.379173,0,0,3019,2071,2017/07/08 13:14:44+00,,,,,,,,,,,,,,,,,,,,,
83.786822,28.379212,0,0,3020,2038.14,2017/07/08 13:14:59+00,,,,,,,,,,,,,,,,,,,,,
83.786765,28.379275,0,0,3021,2039.17,2017/07/08 13:15:14+00,,,,,,,,,,,,,,,,,,,,,
83.786701,28.379304,0,0,3022,2041.21,2017/07/08 13:15:29+00,,,,,,,,,,,,,,,,,,,,,
83.786625,28.379342,0,0,3023,2043.13,2017/07/08 13:15:44+00,,,,,,,,,,,,,,,,,,,,,
83.786482,28.379423,0,0,3024,2058,2017/07/08 13:15:59+00,,,,,,,,,,,,,,,,,,,,,
83.786326,28.379566,0,0,3025,2049.14,2017/07/08 13:16:14+00,,,,,,,,,,,,,,,,,,,,,
83.786158,28.379694,0,0,3026,2050.17,2017/07/08 13:16:29+00,,,,,,,,,,,,,,,,,,,,,
83.786028,28.379798,0,0,3027,2050.21,2017/07/08 13:16:44+00,,,,,,,,,,,,,,,,,,,,,
83.785949,28.379842,0,0,3028,2057.17,2017/07/08 13:16:59+00,,,,,,,,,,,,,,,,,,,,,
83.785854,28.379893,0,0,3029,2056.20,2017/07/08 13:17:14+00,,,,,,,,,,,,,,,,,,,,,
83.78574,28.379966,0,0,3030,2059.17,2017/07/08 13:17:29+00,,,,,,,,,,,,,,,,,,,,,
83.785639,28.379995,0,0,3031,2060.13,2017/07/08 13:17:44+00,,,,,,,,,,,,,,,,,,,,,
83.785583,28.380044,0,0,3032,2058.14,2017/07/08 13:17:59+00,,,,,,,,,,,,,,,,,,,,,
83.785387,28.380199,0,0,3033,2058.16,2017/07/08 13:18:14+00,,,,,,,,,,,,,,,,,,,,,
83.785211,28.380248,0,0,3034,2058.15,2017/07/08 13:18:29+00,,,,,,,,,,,,,,,,,,,,,
83.785035,28.380317,0,0,3035,2060.13,2017/07/08 13:18:44+00,,,,,,,,,,,,,,,,,,,,,
83.784907,28.380382,0,0,3036,2060.13,2017/07/08 13:18:59+00,,,,,,,,,,,,,,,,,,,,,
83.784983,28.380476,0,0,3037,2060.14,2017/07/08 13:19:14+00,,,,,,,,,,,,,,,,,,,,,
83.784961,28.380476,0,0,3038,2063.20,2017/07/08 13:19:29+00,,,,,,,,,,,,,,,,,,,,,
83.784841,28.380576,0,0,3039,2061.17,2017/07/08 13:19:44+00,,,,,,,,,,,,,,,,,,,,,
83.784784,28.380676,0,0,3040,2059.18,2017/07/08 13:19:59+00,,,,,,,,,,,,,,,,,,,,,
83.784657,28.380777,0,0,3041,2059.19,2017/07/08 13:20:14+00,,,,,,,,,,,,,,,,,,,,,
83.784573,28.38082,0,0,3042,2059.20,2017/07/08 13:20:29+00,,,,,,,,,,,,,,,,,,,,,
83.784495,28.380885,0,0,3043,2059.20,2017/07/08 13:20:44+00,,,,,,,,,,,,,,,,,,,,,
83.784365,28.381051,0,0,3044,2059.21,2017/07/08 13:20:59+00,,,,,,,,,,,,,,,,,,,,,
83.784292,28.381224,0,0,3045,2059.21,2017/07/08 13:21:14+00,,,,,,,,,,,,,,,,,,,,,
83.784152,28.381346,0,0,3046,2059.21,2017/07/08 13:21:29+00,,,,,,,,,,,,,,,,,,,,,
83.78404,28.381515,0,0,3047,2072,2017/07/08 13:21:44+00,,,,,,,,,,,,,,,,,,,,,
83.783873,28.381636,0,0,3048,2072,2017/07/08 13:21:59+00,,,,,,,,,,,,,,,,,,,,,
83.783711,28.381664,0,0,3049,2072,2017/07/08 13:22:14+00,,,,,,,,,,,,,,,,,,,,,
83.783573,28.38175,0,0,3050,2038.15,2017/07/08 13:22:29+00,,,,,,,,,,,,,,,,,,,,,
83.783404,28.381813,0,0,3051,2039.18,2017/07/08 13:22:44+00,,,,,,,,,,,,,,,,,,,,,
83.783284,28.381913,0,0,3052,2041.22,2017/07/08 13:22:59+00,,,,,,,,,,,,,,,,,,,,,
83.783223,28.381969,0,0,3053,2043.14,2017/07/08 13:23:14+00,,,,,,,,,,,,,,,,,,,,,
83.783077,28.381966,0,0,3054,2059,2017/07/08 13:23:29+00,,,,,,,,,,,,,,,,,,,,,
83.78283,28.381965,0,0,3055,2049.15,2017/07/08 13:23:44+00,,,,,,,,,,,,,,,,,,,,,
83.7827,28.381943,0,0,3056,2050.18,2017/07/08 13:23:59+00,,,,,,,,,,,,,,,,,,,,,
83.782599,28.381977,0,0,3057,2050.22,2017/07/08 13:24:14+00,,,,,,,,,,,,,,,,,,,,,
83.782485,28.382038,0,0,3058,2057.18,2017/07/08 13:24:29+00,,,,,,,,,,,,,,,,,,,,,
83.782298,28.382035,0,0,3059,2056.21,2017/07/08 13:24:44+00,,,,,,,,,,,,,,,,,,,,,
83.78229,28.382031,0,0,3060,2059.18,2017/07/08 13:24:59+00,,,,,,,,,,,,,,,,,,,,,
83.782153,28.381992,0,0,3061,2060.14,2017/07/08 13:25:14+00,,,,,,,,,,,,,,,,,,,,,
83.782057,28.381995,0,0,3062,2058.15,2017/07/08 13:25:29+00,,,,,,,,,,,,,,,,,,,,,
83.781974,28.382038,0,0,3063,2058.17,2017/07/08 13:25:44+00,,,,,,,,,,,,,,,,,,,,,
83.78191,28.382087,0,0,3064,2058.16,2017/07/08 13:25:59+00,,,,,,,,,,,,,,,,,,,,,
83.781773,28.382133,0,0,3065,2060.14,2017/07/08 13:26:14+00,,,,,,,,,,,,,,,,,,,,,
83.781527,28.382147,0,0,3066,2060.14,2017/07/08 13:26:29+00,,,,,,,,,,,,,,,,,,,,,
83.78142,28.382155,0,0,3067,2060.15,2017/07/08 13:26:44+00,,,,,,,,,,,,,,,,,,,,,
83.781333,28.382184,0,0,3068,2063.21,2017/07/08 13:26:59+00,,,,,,,,,,,,,,,,,,,,,
83.781242,28.382201,0,0,3069,2061.18,2017/07/08 13:27:14+00,,,,,,,,,,,,,,,,,,,,,
83.781155,28.382259,0,0,3070,2059.19,2017/07/08 13:27:29+00,,,,,,,,,,,,,,,,,,,,,
83.780998,28.382338,0,0,3071,2059.20,2017/07/08 13:27:44+00,,,,,,,,,,,,,,,,,,,,,
83.780902,28.382345,0,0,3072,2059.21,2017/07/08 13:27:59+00,,,,,,,,,,,,,,,,,,,,,
83.780887,28.382331,0,0,3073,2059.21,2017/07/08 13:28:14+00,,,,,,,,,,,,,,,,,,,,,
83.780937,28.38242,0,0,3074,2059.22,2017/07/08 13:28:29+00,,,,,,,,,,,,,,,,,,,,,
83.780905,28.382647,0,0,3075,2059.22,2017/07/08 13:28:44+00,,,,,,,,,,,,,,,,,,,,,
83.780907,28.38272,0,0,3076,2059.22,2017/07/08 13:28:59+00,,,,,,,,,,,,,,,,,,,,,
83.780946,28.382725,0,0,3077,2073,2017/07/08 13:29:14+00,,,,,,,,,,,,,,,,,,,,,
83.780957,28.382618,0,0,3078,2073,2017/07/08 13:29:29+00,,,,,,,,,,,,,,,,,,,,,
83.781044,28.382514,0,0,3079,2073,2017/07/08 13:29:44+00,,,,,,,,,,,,,,,,,,,,,
83.781093,28.382535,0,0,3080,2038.16,2017/07/08 13:29:59+00,,,,,,,,,,,,,,,,,,,,,
83.781112,28.382621,0,0,3081,2039.19,2017/07/08 13:30:14+00,,,,,,,,,,,,,,,,,,,,,
83.781225,28.38262,0,0,3082,2041.23,2017/07/08 13:30:29+00,,,,,,,,,,,,,,,,,,,,,
83.781385,28.38253,0,0,3083,2043.15,2017/07/08 13:30:44+00,,,,,,,,,,,,,,,,,,,,,
83.781488,28.382534,0,0,3084,2060,2017/07/08 13:30:59+00,,,,,,,,,,,,,,,,,,,,,
83.78161,28.382525,0,0,3085,2049.16,2017/07/08 13:31:14+00,,,,,,,,,,,,,,,,,,,,,
83.781619,28.382571,0,0,3086,2050.19,2017/07/08 13:31:29+00,,,,,,,,,,,,,,,,,,,,,
83.781579,28.382642,0,0,3087,2050.23,2017/07/08 13:31:44+00,,,,,,,,,,,,,,,,,,,,,
83.781616,28.382658,0,0,3088,2057.19,2017/07/08 13:31:59+00,,,,,,,,,,,,,,,,,,,,,
83.781586,28.38267,0,0,3089,2056.22,2017/07/08 13:32:14+00,,,,,,,,,,,,,,,,,,,,,
83.78157,28.382691,0,0,3090,2059.19,2017/07/08 13:32:29+00,,,,,,,,,,,,,,,,,,,,,
83.781539,28.382715,0,0,3091,2060.15,2017/07/08 13:32:44+00,,,,,,,,,,,,,,,,,,,,,
83.781464,28.382732,0,0,3092,2058.16,2017/07/08 13:32:59+00,,,,,,,,,,,,,,,,,,,,,
83.781434,28.38277,0,0,3093,2058.18,2017/07/08 13:33:14+00,,,,,,,,,,,,,,,,,,,,,
83.781322,28.382813,0,0,3094,2058.17,2017/07/08 13:33:29+00,,,,,,,,,,,,,,,,,,,,,
83.781312,28.382868,0,0,3095,2060.15,2017/07/08 13:33:44+00,,,,,,,,,,,,,,,,,,,,,
83.781274,28.38295,0,0,3096,2060.15,2017/07/08 13:33:59+00,,,,,,,,,,,,,,,,,,,,,
83.781212,28.382988,0,0,3097,2060.16,2017/07/08 13:34:14+00,,,,,,,,,,,,,,,,,,,,,
83.781163,28.383019,0,0,3098,2063.22,2017/07/08 13:34:29+00,,,,,,,,,,,,,,,,,,,,,
83.781143,28.383158,0,0,3099,2061.19,2017/07/08 13:34:44+00,,,,,,,,,,,,,,,,,,,,,
83.781055,28.38322,0,0,3100,2059.20,2017/07/08 13:34:59+00,,,,,,,,,,,,,,,,,,,,,
83.781179,28.383326,0,0,3101,2059.21,2017/07/08 13:35:14+00,,,,,,,,,,,,,,,,,,,,,
83.781034,28.383489,0,0,3102,2059.22,2017/07/08 13:35:29+00,,,,,,,,,,,,,,,,,,,,,
83.781103,28.383622,0,0,3103,2059.22,2017/07/08 13:35:44+00,,,,,,,,,,,,,,,,,,,,,
83.781205,28.383738,0,0,3104,2059.23,2017/07/08 13:35:59+00,,,,,,,,,,,,,,,,,,,,,
83.780571,28.383899,0,0,3105,2059.23,2017/07/08 13:36:14+00,,,,,,,,,,,,,,,,,,,,,
83.780445,28.383976,0,0,3106,2059.23,2017/07/08 13:36:29+00,,,,,,,,,,,,,,,,,,,,,
83.780391,28.384082,0,0,3107,2074,2017/07/08 13:36:44+00,,,,,,,,,,,,,,,,,,,,,
83.780407,28.384112,0,0,3108,2074,2017/07/08 13:36:59+00,,,,,,,,,,,,,,,,,,,,,
83.780448,28.384188,0,0,3109,2074,2017/07/08 13:37:14+00,,,,,,,,,,,,,,,,,,,,,
83.780471,28.384217,0,0,3110,2038.17,2017/07/08 13:37:29+00,,,,,,,,,,,,,,,,,,,,,
83.78051,28.384297,0,0,3111,2039.20,2017/07/08 13:37:44+00,,,,,,,,,,,,,,,,,,,,,
83.780511,28.384365,0,0,3112,2041.24,2017/07/08 13:37:59+00,,,,,,,,,,,,,,,,,,,,,
83.780473,28.384458,0,0,3113,2043.16,2017/07/08 13:38:14+00,,,,,,,,,,,,,,,,,,,,,
83.780469,28.3845,0,0,3114,2061,2017/07/08 13:38:29+00,,,,,,,,,,,,,,,,,,,,,
83.780451,28.384496,0,0,3115,2049.17,2017/07/08 13:38:44+00,,,,,,,,,,,,,,,,,,,,,
83.780391,28.384532,0,0,3116,2050.20,2017/07/08 13:38:59+00,,,,,,,,,,,,,,,,,,,,,
83.780403,28.384617,0,0,3117,2050.24,2017/07/08 13:39:14+00,,,,,,,,,,,,,,,,,,,,,
83.78031,28.384681,0,0,3118,2057.20,2017/07/08 13:39:29+00,,,,,,,,,,,,,,,,,,,,,
83.780315,28.384739,0,0,3119,2056.23,2017/07/08 13:39:44+00,,,,,,,,,,,,,,,,,,,,,
83.780362,28.384792,0,0,3120,2059.20,2017/07/08 13:39:59+00,,,,,,,,,,,,,,,,,,,,,
83.780384,28.384845,0,0,3121,2060.16,2017/07/08 13:40:14+00,,,,,,,,,,,,,,,,,,,,,
83.780392,28.384913,0,0,3122,2058.17,2017/07/08 13:40:29+00,,,,,,,,,,,,,,,,,,,,,
83.78045,28.384974,0,0,3123,2058.19,2017/07/08 13:40:44+00,,,,,,,,,,,,,,,,,,,,,
83.780433,28.385002,0,0,3124,2058.18,2017/07/08 13:40:59+00,,,,,,,,,,,,,,,,,,,,,
83.780399,28.385074,0,0,3125,2060.16,2017/07/08 13:41:14+00,,,,,,,,,,,,,,,,,,,,,
83.780406,28.385105,0,0,3126,2060.16,2017/07/08 13:41:29+00,,,,,,,,,,,,,,,,,,,,,
83.7804,28.385147,0,0,3127,2060.17,2017/07/08 13:41:44+00,,,,,,,,,,,,,,,,,,,,,
83.78041,28.385195,0,0,3128,2063.23,2017/07/08 13:41:59+00,,,,,,,,,,,,,,,,,,,,,
83.78035,28.385205,0,0,3129,2061.20,2017/07/08 13:42:14+00,,,,,,,,,,,,,,,,,,,,,
83.780323,28.385222,0,0,3130,2059.21,2017/07/08 13:42:29+00,,,,,,,,,,,,,,,,,,,,,
83.780317,28.385244,0,0,3131,2059.22,2017/07/08 13:42:44+00,,,,,,,,,,,,,,,,,,,,,
83.780345,28.385318,0,0,3132,2059.23,2017/07/08 13:42:59+00,,,,,,,,,,,,,,,,,,,,,
83.780251,28.385401,0,0,3133,2059.23,2017/07/08 13:43:14+00,,,,,,,,,,,,,,,,,,,,,
83.78013,28.385436,0,0,3134,2059.24,2017/07/08 13:43:29+00,,,,,,,,,,,,,,,,,,,,,
83.780071,28.385575,0,0,3135,2059.24,2017/07/08 13:43:44+00,,,,,,,,,,,,,,,,,,,,,
83.780066,28.385638,0,0,3136,2059.24,2017/07/08 13:43:59+00,,,,,,,,,,,,,,,,,,,,,
83.78,28.385792,0,0,3137,2075,2017/07/08 13:44:14+00,,,,,,,,,,,,,,,,,,,,,
83.779909,28.385859,0,0,3138,2075,2017/07/08 13:44:29+00,,,,,,,,,,,,,,,,,,,,,
83.779837,28.385901,0,0,3139,2075,2017/07/08 13:44:44+00,,,,,,,,,,,,,,,,,,,,,
83.779762,28.385971,0,0,3140,2038.18,2017/07/08 13:44:59+00,,,,,,,,,,,,,,,,,,,,,
83.779667,28.386052,0,0,3141,2039.21,2017/07/08 13:45:14+00,,,,,,,,,,,,,,,,,,,,,
83.779599,28.386146,0,0,3142,2041.25,2017/07/08 13:45:29+00,,,,,,,,,,,,,,,,,,,,,
83.779614,28.38619,0,0,3143,2043.17,2017/07/08 13:45:44+00,,,,,,,,,,,,,,,,,,,,,
83.779567,28.386266,0,0,3144,2062,2017/07/08 13:45:59+00,,,,,,,,,,,,,,,,,,,,,
83.779559,28.38634,0,0,3145,2049.18,2017/07/08 13:46:14+00,,,,,,,,,,,,,,,,,,,,,
83.779504,28.386376,0,0,3146,2050.21,2017/07/08 13:46:29+00,,,,,,,,,,,,,,,,,,,,,
83.779565,28.386403,0,0,3147,2050.25,2017/07/08 13:46:44+00,,,,,,,,,,,,,,,,,,,,,
83.779624,28.38631,0,0,3148,2057.21,2017/07/08 13:46:59+00,,,,,,,,,,,,,,,,,,,,,
83.779813,28.386308,0,0,3149,2056.24,2017/07/08 13:47:14+00,,,,,,,,,,,,,,,,,,,,,
83.779576,28.386341,0,0,3150,2059.21,2017/07/08 13:47:29+00,,,,,,,,,,,,,,,,,,,,,
83.779544,28.386368,0,0,3151,2060.17,2017/07/08 13:47:44+00,,,,,,,,,,,,,,,,,,,,,
83.779469,28.386472,0,0,3152,2058.18,2017/07/08 13:47:59+00,,,,,,,,,,,,,,,,,,,,,
83.779582,28.386564,0,0,3153,2058.20,2017/07/08 13:48:14+00,,,,,,,,,,,,,,,,,,,,,
83.779622,28.386553,0,0,3154,2058.19,2017/07/08 13:48:29+00,,,,,,,,,,,,,,,,,,,,,
83.779643,28.386562,0,0,3155,2060.17,2017/07/08 13:48:44+00,,,,,,,,,,,,,,,,,,,,,
83.779684,28.386564,0,0,3156,2060.17,2017/07/08 13:48:59+00,,,,,,,,,,,,,,,,,,,,,
83.77972,28.386598,0,0,3157,2060.18,2017/07/08 13:49:14+00,,,,,,,,,,,,,,,,,,,,,
83.779664,28.386616,0,0,3158,2063.24,2017/07/08 13:49:29+00,,,,,,,,,,,,,,,,,,,,,
83.779688,28.386738,0,0,3159,2061.21,2017/07/08 13:49:44+00,,,,,,,,,,,,,,,,,,,,,
83.779747,28.386832,0,0,3160,2059.22,2017/07/08 13:49:59+00,,,,,,,,,,,,,,,,,,,,,
83.779747,28.386912,0,0,3161,2059.23,2017/07/08 13:50:14+00,,,,,,,,,,,,,,,,,,,,,
83.779736,28.386956,0,0,3162,2059.24,2017/07/08 13:50:29+00,,,,,,,,,,,,,,,,,,,,,
83.7797,28.387031,0,0,3163,2059.24,2017/07/08 13:50:44+00,,,,,,,,,,,,,,,,,,,,,
83.779747,28.387042,0,0,3164,2059.25,2017/07/08 13:50:59+00,,,,,,,,,,,,,,,,,,,,,
83.779737,28.387035,0,0,3165,2059.25,2017/07/08 13:51:14+00,,,,,,,,,,,,,,,,,,,,,
83.779657,28.387051,0,0,3166,2059.25,2017/07/08 13:51:29+00,,,,,,,,,,,,,,,,,,,,,
83.779628,28.387103,0,0,3167,2076,2017/07/08 13:51:44+00,,,,,,,,,,,,,,,,,,,,,
83.779643,28.387135,0,0,3168,2076,2017/07/08 13:51:59+00,,,,,,,,,,,,,,,,,,,,,
83.779692,28.387139,0,0,3169,2076,2017/07/08 13:52:14+00,,,,,,,,,,,,,,,,,,,,,
83.779709,28.387113,0,0,3170,2038.19,2017/07/08 13:52:29+00,,,,,,,,,,,,,,,,,,,,,
83.779731,28.387089,0,0,3171,2039.22,2017/07/08 13:52:44+00,,,,,,,,,,,,,,,,,,,,,
83.77968,28.387076,0,0,3172,2041.26,2017/07/08 13:52:59+00,,,,,,,,,,,,,,,,,,,,,
83.779705,28.387101,0,0,3173,2043.18,2017/07/08 13:53:14+00,,,,,,,,,,,,,,,,,,,,,
83.779748,28.387061,0,0,3174,2063,2017/07/08 13:53:29+00,,,,,,,,,,,,,,,,,,,,,
83.779755,28.387046,0,0,3175,2049.19,2017/07/08 13:53:44+00,,,,,,,,,,,,,,,,,,,,,
83.779715,28.387059,0,0,3176,2050.22,2017/07/08 13:53:59+00,,,,,,,,,,,,,,,,,,,,,
83.779685,28.387071,0,0,3177,2050.26,2017/07/08 13:54:14+00,,,,,,,,,,,,,,,,,,,,,
83.7797,28.387084,0,0,3178,2057.22,2017/07/08 13:54:29+00,,,,,,,,,,,,,,,,,,,,,
83.779677,28.387122,0,0,3179,2056.25,2017/07/08 13:54:44+00,,,,,,,,,,,,,,,,,,,,,
83.779698,28.387187,0,0,3180,2059.22,2017/07/08 13:54:59+00,,,,,,,,,,,,,,,,,,,,,
83.779603,28.387264,0,0,3181,2060.18,2017/07/08 13:55:14+00,,,,,,,,,,,,,,,,,,,,,
83.779646,28.387372,0,0,3182,2058.19,2017/07/08 13:55:29+00,,,,,,,,,,,,,,,,,,,,,
83.77965,28.387417,0,0,3183,2058.21,2017/07/08 13:55:44+00,,,,,,,,,,,,,,,,,,,,,
83.779579,28.387481,0,0,3184,2058.20,2017/07/08 13:55:59+00,,,,,,,,,,,,,,,,,,,,,
83.779613,28.387593,0,0,3185,2060.18,2017/07/08 13:56:14+00,,,,,,,,,,,,,,,,,,,,,
83.779583,28.387661,0,0,3186,2060.18,2017/07/08 13:56:29+00,,,,,,,,,,,,,,,,,,,,,
83.779613,28.38772,0,0,3187,2060.19,2017/07/08 13:56:44+00,,,,,,,,,,,,,,,,,,,,,
83.779648,28.387803,0,0,3188,2063.25,2017/07/08 13:56:59+00,,,,,,,,,,,,,,,,,,,,,
83.77973,28.387878,0,0,3189,2061.22,2017/07/08 13:57:14+00,,,,,,,,,,,,,,,,,,,,,
83.779708,28.387974,0,0,3190,2059.23,2017/07/08 13:57:29+00,,,,,,,,,,,,,,,,,,,,,
83.779667,28.388083,0,0,3191,2059.24,2017/07/08 13:57:44+00,,,,,,,,,,,,,,,,,,,,,
83.77964,28.388239,0,0,3192,2059.25,2017/07/08 13:57:59+00,,,,,,,,,,,,,,,,,,,,,
83.779605,28.388289,0,0,3193,2059.25,2017/07/08 13:58:14+00,,,,,,,,,,,,,,,,,,,,,
83.779562,28.388304,0,0,3194,2059.26,2017/07/08 13:58:29+00,,,,,,,,,,,,,,,,,,,,,
83.779507,28.388297,0,0,3195,2059.26,2017/07/08 13:58:44+00,,,,,,,,,,,,,,,,,,,,,
83.779472,28.38836,0,0,3196,2059.26,2017/07/08 13:58:59+00,,,,,,,,,,,,,,,,,,,,,
83.779405,28.38845,0,0,3197,2077,2017/07/08 13:59:14+00,,,,,,,,,,,,,,,,,,,,,
83.779311,28.388548,0,0,3198,2077,2017/07/08 13:59:29+00,,,,,,,,,,,,,,,,,,,,,
83.779233,28.388534,0,0,3199,2077,2017/07/08 13:59:44+00,,,,,,,,,,,,,,,,,,,,,
83.779096,28.388487,0,0,3200,2038.20,2017/07/08 13:59:59+00,,,,,,,,,,,,,,,,,,,,,
83.779109,28.388481,0,0,3201,2039.23,2017/07/08 14:00:14+00,,,,,,,,,,,,,,,,,,,,,
83.779177,28.388536,0,0,3202,2041.27,2017/07/08 14:00:29+00,,,,,,,,,,,,,,,,,,,,,
83.779063,28.388443,0,0,3203,2043.19,2017/07/08 14:00:44+00,,,,,,,,,,,,,,,,,,,,,
83.77897,28.38847,0,0,3204,2064,2017/07/08 14:00:59+00,,,,,,,,,,,,,,,,,,,,,
83.778852,28.388439,0,0,3205,2049.20,2017/07/08 14:01:14+00,,,,,,,,,,,,,,,,,,,,,
83.778663,28.388468,0,0,3206,2050.23,2017/07/08 14:01:29+00,,,,,,,,,,,,,,,,,,,,,
83.778552,28.388466,0,0,3207,2050.27,2017/07/08 14:01:44+00,,,,,,,,,,,,,,,,,,,,,
83.778372,28.388418,0,0,3208,2057.23,2017/07/08 14:01:59+00,,,,,,,,,,,,,,,,,,,,,
83.778188,28.38842,0,0,3209,2056.26,2017/07/08 14:02:14+00,,,,,,,,,,,,,,,,,,,,,
83.778145,28.388474,0,0,3210,2059.23,2017/07/08 14:02:29+00,,,,,,,,,,,,,,,,,,,,,
83.777971,28.388556,0,0,3211,2060.19,2017/07/08 14:02:44+00,,,,,,,,,,,,,,,,,,,,,
83.777924,28.388718,0,0,3212,2058.20,2017/07/08 14:02:59+00,,,,,,,,,,,,,,,,,,,,,
83.777788,28.388846,0,0,3213,2058.22,2017/07/08 14:03:14+00,,,,,,,,,,,,,,,,,,,,,
83.777696,28.388974,0,0,3214,2058.21,2017/07/08 14:03:29+00,,,,,,,,,,,,,,,,,,,,,
83.777598,28.389105,0,0,3215,2060.19,2017/07/08 14:03:44+00,,,,,,,,,,,,,,,,,,,,,
83.777559,28.389191,0,0,3216,2060.19,2017/07/08 14:03:59+00,,,,,,,,,,,,,,,,,,,,,
83.777454,28.38924,0,0,3217,2060.20,2017/07/08 14:04:14+00,,,,,,,,,,,,,,,,,,,,,
83.777164,28.389428,0,0,3218,2063.26,2017/07/08 14:04:29+00,,,,,,,,,,,,,,,,,,,,,
83.777032,28.389363,0,0,3219,2061.23,2017/07/08 14:04:44+00,,,,,,,,,,,,,,,,,,,,,
83.777014,28.389407,0,0,3220,2059.24,2017/07/08 14:04:59+00,,,,,,,,,,,,,,,,,,,,,
83.776899,28.389499,0,0,3221,2059.25,2017/07/08 14:05:14+00,,,,,,,,,,,,,,,,,,,,,
83.776743,28.389647,0,0,3222,2059.26,2017/07/08 14:05:29+00,,,,,,,,,,,,,,,,,,,,,
83.776654,28.389751,0,0,3223,2059.26,2017/07/08 14:05:44+00,,,,,,,,,,,,,,,,,,,,,
83.776643,28.389811,0,0,3224,2059.27,2017/07/08 14:05:59+00,,,,,,,,,,,,,,,,,,,,,
83.776571,28.389974,0,0,3225,2059.27,2017/07/08 14:06:14+00,,,,,,,,,,,,,,,,,,,,,
83.776521,28.390055,0,0,3226,2059.27,2017/07/08 14:06:29+00,,,,,,,,,,,,,,,,,,,,,
83.776448,28.390242,0,0,3227,2078,2017/07/08 14:06:44+00,,,,,,,,,,,,,,,,,,,,,
83.776357,28.39052,0,0,3228,2078,2017/07/08 14:06:59+00,,,,,,,,,,,,,,,,,,,,,
83.776219,28.390657,0,0,3229,2078,2017/07/08 14:07:14+00,,,,,,,,,,,,,,,,,,,,,
83.776172,28.390725,0,0,3230,2038.21,2017/07/08 14:07:29+00,,,,,,,,,,,,,,,,,,,,,
83.776001,28.390944,0,0,3231,2039.24,2017/07/08 14:07:44+00,,,,,,,,,,,,,,,,,,,,,
83.775861,28.391006,0,0,3232,2041.28,2017/07/08 14:07:59+00,,,,,,,,,,,,,,,,,,,,,
83.775628,28.391083,0,0,3233,2043.20,2017/07/08 14:08:14+00,,,,,,,,,,,,,,,,,,,,,
83.775488,28.391082,0,0,3234,2065,2017/07/08 14:08:29+00,,,,,,,,,,,,,,,,,,,,,
83.775423,28.391197,0,0,3235,2049.21,2017/07/08 14:08:44+00,,,,,,,,,,,,,,,,,,,,,
83.77532,28.391336,0,0,3236,2050.24,2017/07/08 14:08:59+00,,,,,,,,,,,,,,,,,,,,,
83.775131,28.391479,0,0,3237,2050.28,2017/07/08 14:09:14+00,,,,,,,,,,,,,,,,,,,,,
83.774995,28.391544,0,0,3238,2057.24,2017/07/08 14:09:29+00,,,,,,,,,,,,,,,,,,,,,
83.774782,28.39175,0,0,3239,2056.27,2017/07/08 14:09:44+00,,,,,,,,,,,,,,,,,,,,,
83.774633,28.391913,0,0,3240,2059.24,2017/07/08 14:09:59+00,,,,,,,,,,,,,,,,,,,,,
83.774386,28.392011,0,0,3241,2060.20,2017/07/08 14:10:14+00,,,,,,,,,,,,,,,,,,,,,
83.774215,28.392188,0,0,3242,2058.21,2017/07/08 14:10:29+00,,,,,,,,,,,,,,,,,,,,,
83.774157,28.392228,0,0,3243,2058.23,2017/07/08 14:10:44+00,,,,,,,,,,,,,,,,,,,,,
83.773972,28.392311,0,0,3244,2058.22,2017/07/08 14:10:59+00,,,,,,,,,,,,,,,,,,,,,
83.773823,28.3924,0,0,3245,2060.20,2017/07/08 14:11:14+00,,,,,,,,,,,,,,,,,,,,,
